id,customerId,amount,paymentMethod,status,city,state,timestamp,hour,dayOfWeek,timeSincePrevTxn,amountPercentile,customerAvgAmount,velocity24h,isUnusualHour,isHighAmount,isHighVelocity,isGeoAnomaly,isRapidFire,isSuspicious,anomalyScore,scoreSignals
TXN-mm23fa62-5753,CUS-1486,1360.18,credit_card,approved,Ciudad de México,CDMX,2026-01-29T11:47:39.945Z,11,4,379100.596,74,1063.21,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-d227,CUS-1217,976.92,spei,approved,Guadalajara,Jalisco,2026-01-29T11:54:33.925Z,11,4,,56,976.92,1,false,false,false,false,false,false,0,
TXN-mm23fa62-189a,CUS-0521,285.37,oxxo,approved,Guadalajara,Jalisco,2026-01-29T12:09:58.020Z,12,4,,4,285.37,1,false,false,false,false,false,false,0,
TXN-mm23fa62-c8f9,CUS-0963,879.37,spei,approved,Guadalajara,Jalisco,2026-01-29T12:16:59.967Z,12,4,45415.889,50,1634.07,1,false,false,false,false,false,false,0,
TXN-mm23fa62-53ed,CUS-0762,599.3,spei,approved,Ciudad de México,CDMX,2026-01-29T12:18:42.315Z,12,4,1349501.541,29,308.76,0,false,false,false,false,false,false,0,
TXN-mm23fa62-a33e,CUS-0444,822.22,debit_card,approved,Ciudad de México,CDMX,2026-01-29T12:43:24.256Z,12,4,321508.259,46,894.09,0,false,false,false,false,false,false,0,
TXN-mm23fa62-cf7c,CUS-1246,623.91,debit_card,approved,Ciudad de México,CDMX,2026-01-29T12:48:19.553Z,12,4,253300.487,31,841.00,0,false,false,false,false,false,false,0,
TXN-mm23fa62-b53f,CUS-1165,1321.92,credit_card,approved,Ciudad de México,CDMX,2026-01-29T12:52:19.634Z,12,4,709488.62,73,706.12,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-77b0,CUS-0512,1677.52,spei,approved,Monterrey,Nuevo León,2026-01-29T13:04:22.364Z,13,4,1494551.385,83,1280.87,0,false,false,false,false,false,false,0,
TXN-mm23fa62-4659,CUS-0867,1258.8,oxxo,approved,Puebla,Puebla,2026-01-29T13:15:14.627Z,13,4,145894.074,70,794.00,0,false,false,false,false,false,false,0,
TXN-mm23fa62-c9de,CUS-0128,197.62,credit_card,approved,Monterrey,Nuevo León,2026-01-29T13:24:34.442Z,13,4,416045.406,1,1890.10,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-97d3,CUS-0394,918.03,debit_card,approved,Monterrey,Nuevo León,2026-01-29T13:26:56.513Z,13,4,1690130.632,53,158.13,0,false,false,false,false,false,false,0,
TXN-mm23fa62-ebde,CUS-0436,378.99,spei,approved,Querétaro,Querétaro,2026-01-29T13:34:01.019Z,13,4,697572.437,10,541.35,0,false,false,false,false,false,false,0,
TXN-mm23fa62-b25b,CUS-0880,1276.22,credit_card,chargeback,Guadalajara,Jalisco,2026-01-29T13:37:42.326Z,13,4,944863.805,71,799.11,0,false,false,false,false,false,false,30,Transaction resulted in chargeback; High-risk payment method: Credit Card
TXN-mm23fa62-4998,CUS-1357,3392.81,credit_card,approved,Cancún,Quintana Roo,2026-01-29T13:56:48.794Z,13,4,1383536.508,96,978.89,0,false,true,false,false,false,true,21,"Amount 3,393 MXN is 3.5x customer average (z-score: 2.2); Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card"
TXN-mm23fa62-078e,CUS-1126,460.87,credit_card,approved,Cancún,Quintana Roo,2026-01-29T14:00:23.932Z,14,4,1848934.72,17,771.51,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-a6dd,CUS-0592,2192.64,spei,approved,Cancún,Quintana Roo,2026-01-29T14:17:52.122Z,14,4,338274.138,91,635.85,0,false,false,false,false,false,false,10,"Amount 2,193 MXN is 3.4x customer average (z-score: 1.0); Transaction from fraud hotspot: Cancún"
TXN-mm23fa62-daf2,CUS-0940,864.7,wallet,declined,Tijuana,Baja California,2026-01-29T14:23:26.938Z,14,4,162854.916,49,926.77,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa62-4b20,CUS-0923,513.54,debit_card,pending,Monterrey,Nuevo León,2026-01-29T14:32:48.606Z,14,4,488535.548,22,823.75,0,false,false,false,false,false,false,0,
TXN-mm23fa62-562c,CUS-0902,593.8,spei,pending,Guadalajara,Jalisco,2026-01-29T14:33:08.398Z,14,4,13067.023,29,652.89,1,false,false,false,false,false,false,0,
TXN-mm23fa62-92de,CUS-0409,813.78,oxxo,approved,Mérida,Yucatán,2026-01-29T14:34:11.855Z,14,4,769186.496,46,925.66,0,false,false,false,false,false,false,0,
TXN-mm23fa62-1fad,CUS-0873,906.63,credit_card,approved,Querétaro,Querétaro,2026-01-29T14:47:43.849Z,14,4,338957.225,52,740.75,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-064c,CUS-0856,1120.41,oxxo,approved,Monterrey,Nuevo León,2026-01-29T14:54:37.366Z,14,4,,64,1120.41,1,false,false,false,false,false,false,0,
TXN-mm23fa62-253c,CUS-0411,899.52,spei,approved,Ciudad de México,CDMX,2026-01-29T15:19:40.560Z,15,4,401809.197,51,1615.47,0,false,false,false,false,false,false,0,
TXN-mm23fa62-6098,CUS-1167,987.83,oxxo,approved,Monterrey,Nuevo León,2026-01-29T15:25:24.352Z,15,4,1286165.571,57,1371.35,0,false,false,false,false,false,false,0,
TXN-mm23fa62-be0c,CUS-1027,613.48,credit_card,approved,Puebla,Puebla,2026-01-29T15:33:42.688Z,15,4,931314.003,31,1171.38,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-345d,CUS-0761,801.67,debit_card,approved,Monterrey,Nuevo León,2026-01-29T15:50:00.941Z,15,4,836266.425,45,379.15,0,false,false,false,false,false,false,0,
TXN-mm23fa62-c6b2,CUS-0366,818.63,debit_card,approved,Mérida,Yucatán,2026-01-29T15:51:21.362Z,15,4,199753.654,46,1346.32,0,false,false,false,false,false,false,0,
TXN-mm23fa62-ae92,CUS-1445,2567.3,credit_card,approved,Mérida,Yucatán,2026-01-29T16:02:38.120Z,16,4,412271.984,94,959.12,0,false,true,false,false,false,true,12,"Amount 2,567 MXN is 2.7x customer average (z-score: 1.4); High-risk payment method: Credit Card"
TXN-mm23fa62-f8f0,CUS-1209,976.16,credit_card,approved,Tijuana,Baja California,2026-01-29T16:19:16.753Z,16,4,24129.018,56,937.32,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa62-e1f1,CUS-1473,525.99,spei,pending,Ciudad de México,CDMX,2026-01-29T16:28:19.992Z,16,4,1638109.597,23,1197.76,0,false,false,false,false,false,false,0,
TXN-mm23fa62-8b39,CUS-0307,668.24,spei,approved,Puebla,Puebla,2026-01-29T16:34:15.490Z,16,4,673002.107,35,939.93,0,false,false,false,false,false,false,0,
TXN-mm23fa62-32bb,CUS-0740,3438.81,oxxo,approved,Monterrey,Nuevo León,2026-01-29T16:42:07.989Z,16,4,1492910.867,97,801.07,0,false,true,false,false,false,true,11,"Amount 3,439 MXN is 4.3x customer average (z-score: 2.2)"
TXN-mm23fa62-e014,CUS-1432,1885.46,oxxo,approved,Ciudad de México,CDMX,2026-01-29T16:45:49.478Z,16,4,333171.57,87,1031.29,0,false,false,false,false,false,false,0,
TXN-mm23fa62-c77c,CUS-1443,1090.5,debit_card,approved,Oaxaca,Oaxaca,2026-01-29T16:46:10.363Z,16,4,556010.006,62,1004.55,0,false,false,false,false,false,false,0,
TXN-mm23fa62-f05f,CUS-0813,1513.53,oxxo,declined,Ciudad de México,CDMX,2026-01-29T16:47:16.153Z,16,4,63527.116,79,1987.91,1,false,false,false,false,false,false,0,
TXN-mm23fa62-e26f,CUS-0891,509.06,debit_card,approved,Puebla,Puebla,2026-01-29T17:10:10.101Z,17,4,1647821.642,21,515.46,0,false,false,false,false,false,false,0,
TXN-mm23fa62-07c6,CUS-1109,429.04,spei,approved,Ciudad de México,CDMX,2026-01-29T17:12:19.464Z,17,4,241335.369,14,399.93,0,false,false,false,false,false,false,0,
TXN-mm23fa62-ccc1,CUS-0522,254.1,credit_card,approved,Ciudad de México,CDMX,2026-01-29T17:20:23.384Z,17,4,881875.839,3,658.61,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-e494,CUS-0106,2013.85,credit_card,approved,Cancún,Quintana Roo,2026-01-29T17:29:44.587Z,17,4,687112.039,89,963.91,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-928f,CUS-0189,453.56,oxxo,approved,Ciudad de México,CDMX,2026-01-29T17:51:00.872Z,17,4,191381.949,16,971.05,0,false,false,false,false,false,false,0,
TXN-mm23fa62-8584,CUS-0656,547.46,credit_card,approved,León,Guanajuato,2026-01-29T17:55:51.639Z,17,4,,25,547.46,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-ec9f,CUS-0854,361.83,spei,approved,León,Guanajuato,2026-01-29T18:11:02.232Z,18,4,1818263.51,9,1298.77,0,false,false,false,false,false,false,0,
TXN-mm23fa62-52ca,CUS-0688,1223.29,credit_card,approved,Monterrey,Nuevo León,2026-01-29T18:11:15.618Z,18,4,,69,1223.29,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-c88b,CUS-1292,312.05,credit_card,approved,Monterrey,Nuevo León,2026-01-29T18:25:33.671Z,18,4,,6,312.05,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-2677,CUS-1454,747.19,credit_card,approved,Oaxaca,Oaxaca,2026-01-29T18:26:55.318Z,18,4,,41,747.19,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-f61d,CUS-0764,678.27,spei,approved,Cancún,Quintana Roo,2026-01-29T18:40:10.853Z,18,4,73042.875,35,805.07,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa62-3866,CUS-1451,320.44,credit_card,approved,Tijuana,Baja California,2026-01-29T18:52:28.559Z,18,4,601745.081,6,3201.25,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa62-eb3f,CUS-0958,348.38,credit_card,approved,Cancún,Quintana Roo,2026-01-29T19:06:07.556Z,19,4,1504372.715,8,420.52,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-0842,CUS-1010,3339.46,spei,declined,León,Guanajuato,2026-01-29T19:15:02.849Z,19,4,774073.562,96,715.41,0,false,true,false,false,false,true,11,"Amount 3,339 MXN is 4.7x customer average (z-score: 2.1)"
TXN-mm23fa62-937e,CUS-1190,700.16,debit_card,approved,Cancún,Quintana Roo,2026-01-29T19:22:19.232Z,19,4,,37,700.16,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa62-0428,CUS-1017,404.82,credit_card,approved,Guadalajara,Jalisco,2026-01-29T19:36:17.623Z,19,4,563647.965,12,690.25,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-9149,CUS-1074,791.09,credit_card,approved,Puebla,Puebla,2026-01-29T19:39:49.794Z,19,4,,44,791.09,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-a834,CUS-1363,502.35,oxxo,approved,Guadalajara,Jalisco,2026-01-29T19:40:10.526Z,19,4,811083.678,21,2859.06,0,false,false,false,false,false,false,0,
TXN-mm23fa62-3f41,CUS-0271,241.21,spei,approved,Oaxaca,Oaxaca,2026-01-29T19:48:24.551Z,19,4,1542295.321,2,1520.82,0,false,false,false,false,false,false,0,
TXN-mm23fa62-75e0,CUS-0651,1952.27,credit_card,approved,Querétaro,Querétaro,2026-01-29T19:55:21.074Z,19,4,463253.923,88,1209.98,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-b049,CUS-0263,916.15,debit_card,approved,Ciudad de México,CDMX,2026-01-29T20:22:09.256Z,20,4,367746.748,52,1107.49,0,false,false,false,false,false,false,0,
TXN-mm23fa62-6e9f,CUS-0088,504.78,debit_card,approved,Monterrey,Nuevo León,2026-01-29T20:27:23.090Z,20,4,954443.545,21,2056.27,0,false,false,false,false,false,false,0,
TXN-mm23fa62-934f,CUS-1180,915.95,debit_card,declined,León,Guanajuato,2026-01-29T20:34:49.894Z,20,4,,52,915.95,1,false,false,false,false,false,false,0,
TXN-mm23fa62-d142,CUS-0740,2424.74,spei,approved,Monterrey,Nuevo León,2026-01-29T20:37:42.281Z,20,4,14134.292,93,1680.32,1,false,false,false,false,false,false,6,"Amount 2,425 MXN is 1.4x customer average (z-score: 1.2)"
TXN-mm23fa62-53b2,CUS-1052,543.65,credit_card,approved,Cancún,Quintana Roo,2026-01-29T20:51:54.934Z,20,4,374349.471,24,902.77,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-8cf3,CUS-1386,1737.6,spei,approved,Monterrey,Nuevo León,2026-01-29T20:54:54.225Z,20,4,863536.421,84,780.79,0,false,false,false,false,false,false,0,
TXN-mm23fa62-0ffa,CUS-1280,501.84,spei,approved,Guadalajara,Jalisco,2026-01-29T20:55:05.955Z,20,4,1153004.786,21,1263.49,0,false,false,false,false,false,false,0,
TXN-mm23fa62-385f,CUS-0897,1672.09,spei,declined,Guadalajara,Jalisco,2026-01-29T21:00:54.592Z,21,4,378996.114,83,948.47,0,false,false,false,false,false,false,0,
TXN-mm23fa62-02ee,CUS-0966,1129.52,wallet,approved,Monterrey,Nuevo León,2026-01-29T21:02:27.382Z,21,4,209490.353,64,595.01,0,false,false,false,false,false,false,0,
TXN-mm23fa62-d5cc,CUS-0665,817.08,credit_card,approved,Guadalajara,Jalisco,2026-01-29T21:11:04.693Z,21,4,,46,817.08,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-34a2,CUS-0360,1287.9,spei,approved,Cancún,Quintana Roo,2026-01-29T21:12:23.297Z,21,4,87722.502,72,410.64,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa62-d962,CUS-1257,1200.99,credit_card,declined,Ciudad de México,CDMX,2026-01-29T21:18:42.860Z,21,4,203464.938,68,987.57,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-7f93,CUS-1115,664.12,spei,approved,Guadalajara,Jalisco,2026-01-29T21:19:29.959Z,21,4,724368.646,34,1859.22,0,false,false,false,false,false,false,0,
TXN-mm23fa62-afb6,CUS-0993,1227.38,credit_card,approved,Ciudad de México,CDMX,2026-01-29T21:27:00.694Z,21,4,1131141.58,69,1025.33,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-20ed,CUS-0543,471.92,credit_card,approved,Monterrey,Nuevo León,2026-01-29T21:35:49.527Z,21,4,84084.329,18,1100.42,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-ec3d,CUS-0929,1702.97,debit_card,approved,Monterrey,Nuevo León,2026-01-29T21:40:26.399Z,21,4,123272.589,84,676.28,0,false,false,false,false,false,false,0,
TXN-mm23fa62-e3ac,CUS-0067,970.27,spei,approved,Ciudad de México,CDMX,2026-01-29T21:43:29.430Z,21,4,865010.942,56,412.65,0,false,false,false,false,false,false,0,
TXN-mm23fa62-621e,CUS-0981,698.35,credit_card,approved,Guadalajara,Jalisco,2026-01-29T21:47:02.418Z,21,4,1730532.064,37,748.36,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-9f19,CUS-0060,1095.54,spei,approved,Mérida,Yucatán,2026-01-29T21:50:13.972Z,21,4,345442.261,63,744.77,0,false,false,false,false,false,false,0,
TXN-mm23fa62-559a,CUS-1315,783.76,debit_card,approved,Monterrey,Nuevo León,2026-01-29T22:01:47.940Z,22,4,530145.73,43,623.55,0,false,false,false,false,false,false,0,
TXN-mm23fa62-8be0,CUS-0909,365.23,credit_card,approved,Tijuana,Baja California,2026-01-29T22:06:44.915Z,22,4,,9,365.23,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa62-3758,CUS-0175,1272.65,oxxo,approved,Ciudad de México,CDMX,2026-01-29T22:07:15.920Z,22,4,65413.462,71,1028.36,1,false,false,false,false,false,false,0,
TXN-mm23fa62-6807,CUS-0080,744.88,credit_card,declined,Guadalajara,Jalisco,2026-01-29T22:16:07.725Z,22,4,100166.035,41,338.87,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-64b0,CUS-1204,1062.03,spei,declined,León,Guanajuato,2026-01-29T22:24:46.934Z,22,4,1397498.649,61,853.09,0,false,false,false,false,false,false,0,
TXN-mm23fa62-456b,CUS-1241,150.33,credit_card,approved,Guadalajara,Jalisco,2026-01-29T22:27:56.303Z,22,4,1472231.604,1,2284.66,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-6d3b,CUS-1177,486.52,credit_card,approved,Monterrey,Nuevo León,2026-01-29T22:31:51.884Z,22,4,,19,486.52,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-3551,CUS-0918,1258.32,credit_card,approved,Guadalajara,Jalisco,2026-01-29T22:32:56.188Z,22,4,1045563.894,70,936.14,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-7e13,CUS-1317,638.83,credit_card,chargeback,Guadalajara,Jalisco,2026-01-29T22:37:29.012Z,22,4,1386315.823,32,1542.45,0,false,false,false,false,false,false,30,Transaction resulted in chargeback; High-risk payment method: Credit Card
TXN-mm23fa62-4bba,CUS-0751,408.94,credit_card,approved,León,Guanajuato,2026-01-29T22:39:24.625Z,22,4,349227.829,12,1065.22,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-03e9,CUS-0334,429.66,oxxo,approved,Monterrey,Nuevo León,2026-01-29T22:40:00.171Z,22,4,443178.44,14,1456.83,0,false,false,false,false,false,false,0,
TXN-mm23fa62-41fd,CUS-0908,601.15,spei,approved,Ciudad de México,CDMX,2026-01-29T22:40:00.598Z,22,4,640085.326,29,1477.68,0,false,false,false,false,false,false,0,
TXN-mm23fa62-b548,CUS-1242,303.64,credit_card,approved,Ciudad de México,CDMX,2026-01-29T22:54:15.054Z,22,4,564821.844,5,665.07,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-d43f,CUS-0665,1875.1,spei,approved,Ciudad de México,CDMX,2026-01-29T22:55:21.569Z,22,4,6256.876,87,817.08,1,false,false,false,true,false,true,10,City changed within 2-hour window (geo anomaly)
TXN-mm23fa62-b53a,CUS-0636,214.3,credit_card,approved,Tijuana,Baja California,2026-01-29T23:14:29.869Z,23,4,877643.54,2,1058.18,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa62-981c,CUS-0209,737.83,oxxo,approved,León,Guanajuato,2026-01-29T23:21:06.110Z,23,4,1208458.62,40,3054.64,0,false,false,false,false,false,false,0,
TXN-mm23fa62-18df,CUS-0214,806.3,oxxo,declined,Monterrey,Nuevo León,2026-01-29T23:26:58.895Z,23,4,1232025.561,45,787.82,0,false,false,false,false,false,false,0,
TXN-mm23fa62-7aeb,CUS-0441,1086.73,wallet,approved,Ciudad de México,CDMX,2026-01-29T23:35:50.139Z,23,4,1020424.951,62,621.35,0,false,false,false,false,false,false,0,
TXN-mm23fa62-2890,CUS-0639,375.79,spei,approved,Ciudad de México,CDMX,2026-01-29T23:40:58.900Z,23,4,754240.425,10,1489.34,0,false,false,false,false,false,false,0,
TXN-mm23fa62-9659,CUS-0196,299.62,debit_card,approved,Guadalajara,Jalisco,2026-01-29T23:52:53.856Z,23,4,177878.643,5,625.82,0,false,false,false,false,false,false,0,
TXN-mm23fa62-c2a6,CUS-1114,447.67,spei,approved,Ciudad de México,CDMX,2026-01-29T23:54:20.122Z,23,4,518144.392,15,1216.75,0,false,false,false,false,false,false,0,
TXN-mm23fa62-04bf,CUS-0349,930.65,credit_card,approved,Ciudad de México,CDMX,2026-01-29T23:55:38.431Z,23,4,1932512.128,53,1210.33,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-615c,CUS-1003,901.62,credit_card,approved,Cancún,Quintana Roo,2026-01-29T23:58:20.215Z,23,4,695140.731,51,1424.59,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-deb8,CUS-1462,456.07,debit_card,approved,Querétaro,Querétaro,2026-01-30T00:23:43.237Z,0,5,400034.309,16,795.80,0,true,false,false,false,false,true,20,Late-night transaction (0 AM)
TXN-mm23fa62-c350,CUS-1066,554.38,credit_card,declined,Monterrey,Nuevo León,2026-01-30T00:23:48.584Z,0,5,1392506.26,25,1098.19,0,true,false,false,false,false,true,25,Late-night transaction (0 AM); High-risk payment method: Credit Card
TXN-mm23fa62-7efc,CUS-0810,350.75,oxxo,approved,Guadalajara,Jalisco,2026-01-30T00:31:58.449Z,0,5,52941.655,8,959.99,1,true,false,false,false,false,true,20,Late-night transaction (0 AM)
TXN-mm23fa62-c5d5,CUS-0743,371.81,credit_card,chargeback,Puebla,Puebla,2026-01-30T00:55:18.644Z,0,5,1758727.161,9,833.55,0,true,false,false,false,false,true,50,Late-night transaction (0 AM); Transaction resulted in chargeback; High-risk payment method: Credit Card
TXN-mm23fa62-89a8,CUS-1302,767.72,credit_card,approved,Ciudad de México,CDMX,2026-01-30T01:00:22.322Z,1,5,788772.304,42,1779.94,0,true,false,false,false,false,true,25,Late-night transaction (1 AM); High-risk payment method: Credit Card
TXN-mm23fa62-e018,CUS-0938,2237.8,debit_card,declined,Querétaro,Querétaro,2026-01-30T01:18:41.265Z,1,5,545744.33,91,1522.99,0,true,false,false,false,false,true,25,"Late-night transaction (1 AM); Amount 2,238 MXN is 1.5x customer average (z-score: 1.1)"
TXN-mm23fa62-4ad6,CUS-0691,399.52,credit_card,approved,León,Guanajuato,2026-01-30T02:09:50.867Z,2,5,,11,399.52,1,true,false,false,false,false,true,25,Late-night transaction (2 AM); High-risk payment method: Credit Card
TXN-mm23fa62-e078,CUS-0298,1117.85,spei,approved,Guadalajara,Jalisco,2026-01-30T02:24:07.646Z,2,5,1163815.596,64,1468.82,0,true,false,false,false,false,true,20,Late-night transaction (2 AM)
TXN-mm23fa63-a6c0,CUS-0020,3545.87,credit_card,approved,Tijuana,Baja California,2026-01-30T03:15:30.451Z,3,5,1472239.517,97,4072.90,0,true,false,false,false,false,true,42,"Late-night transaction (3 AM); Amount 3,546 MXN is 0.9x customer average (z-score: 2.3); Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card"
TXN-mm23fa62-8863,CUS-1140,891.22,debit_card,approved,Puebla,Puebla,2026-01-30T04:13:42.025Z,4,5,1100097.078,51,2563.49,0,true,false,false,false,false,true,20,Late-night transaction (4 AM)
TXN-mm23fa63-3c7d,CUS-0019,4527.95,credit_card,approved,Cancún,Quintana Roo,2026-01-30T05:14:25.257Z,5,5,865608.57,98,6348.40,0,true,false,false,false,false,true,45,"Late-night transaction (5 AM); Amount 4,528 MXN is 0.7x customer average (z-score: 3.3); Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card"
TXN-mm23fa62-2bea,CUS-0186,810.72,credit_card,approved,Guadalajara,Jalisco,2026-01-30T05:18:00.660Z,5,5,1664087.246,45,1532.70,0,true,false,false,false,false,true,25,Late-night transaction (5 AM); High-risk payment method: Credit Card
TXN-mm23fa62-c6f0,CUS-1134,2435.14,oxxo,approved,Guadalajara,Jalisco,2026-01-30T05:33:38.910Z,5,5,,93,2435.14,1,true,false,false,false,false,true,26,"Late-night transaction (5 AM); Amount 2,435 MXN is 1.0x customer average (z-score: 1.3)"
TXN-mm23fa62-4c21,CUS-0777,986.74,debit_card,approved,Ciudad de México,CDMX,2026-01-30T06:03:03.748Z,6,5,246162.562,56,624.64,0,false,false,false,false,false,false,0,
TXN-mm23fa62-276a,CUS-0836,1524.17,credit_card,approved,Cancún,Quintana Roo,2026-01-30T06:10:52.030Z,6,5,241601.137,79,1598.92,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-06ae,CUS-1413,2322.24,credit_card,approved,Puebla,Puebla,2026-01-30T06:15:44.853Z,6,5,1064349.045,92,1278.81,0,false,false,false,false,false,false,11,"Amount 2,322 MXN is 1.8x customer average (z-score: 1.1); High-risk payment method: Credit Card"
TXN-mm23fa62-b029,CUS-1474,680.39,credit_card,approved,Querétaro,Querétaro,2026-01-30T06:32:05.126Z,6,5,987891.82,36,963.37,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-6bdd,CUS-1365,385.16,spei,approved,Oaxaca,Oaxaca,2026-01-30T06:34:46.294Z,6,5,2138183.661,10,374.18,0,false,false,false,false,false,false,0,
TXN-mm23fa62-38ff,CUS-1026,994.42,credit_card,approved,Guadalajara,Jalisco,2026-01-30T06:43:04.610Z,6,5,671373.997,57,973.96,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-ab8c,CUS-1130,1266.47,spei,approved,Ciudad de México,CDMX,2026-01-30T06:52:12.186Z,6,5,1508238.416,71,800.90,0,false,false,false,false,false,false,0,
TXN-mm23fa62-8a06,CUS-0844,596.33,credit_card,approved,Ciudad de México,CDMX,2026-01-30T07:33:03.391Z,7,5,662872.504,29,653.63,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-0a0e,CUS-0831,686.16,credit_card,declined,Cancún,Quintana Roo,2026-01-30T07:35:37.694Z,7,5,813203.342,36,847.61,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-8c6c,CUS-0073,889.9,credit_card,approved,Cancún,Quintana Roo,2026-01-30T07:36:03.730Z,7,5,1585015.026,51,1500.52,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa62-0202,CUS-1030,252.46,credit_card,approved,Ciudad de México,CDMX,2026-01-30T07:46:15.162Z,7,5,648574.71,3,916.85,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-9f5c,CUS-0577,646.28,debit_card,approved,Tijuana,Baja California,2026-01-30T08:15:38.368Z,8,5,2148679.745,33,717.66,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa62-f836,CUS-0031,507.38,oxxo,approved,Guadalajara,Jalisco,2026-01-30T08:30:04.858Z,8,5,981107.416,21,1053.16,0,false,false,false,false,false,false,0,
TXN-mm23fa62-0f0d,CUS-0309,1083.59,credit_card,approved,Mérida,Yucatán,2026-01-30T08:43:38.676Z,8,5,276662.038,62,620.71,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa62-39be,CUS-1398,2377.1,credit_card,approved,Monterrey,Nuevo León,2026-01-30T09:06:43.365Z,9,5,,92,2377.10,1,false,false,false,false,false,false,11,"Amount 2,377 MXN is 1.0x customer average (z-score: 1.2); High-risk payment method: Credit Card"
TXN-mm23fa62-c681,CUS-1058,481.48,credit_card,approved,Guadalajara,Jalisco,2026-01-30T09:16:48.241Z,9,5,1540339.608,19,545.33,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
